latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.65711,-1.48222,NAYLER CHEMICALS LIMITED,,WF2 6AW,Total Exemption Small,Other chemical products nec
54.60069,-1.26312,METHANEX (UK) LIMITED,www.methanex.com,TS23 4HN,Full accounts,Other chemical products nec
53.68799,-1.83462,EUROTEK FOUNDRY PRODUCTS LIMITED,www.eurotek.eu.com,HX5 9DT,Total Exemption Small,Other chemical products nec
54.52397,-1.59189,NATURETEK LIMITED,,DL3 8BJ,Not Available,Other chemical products nec
54.00102,-0.43002,ORIGINAL BEARD CO LTD,,YO25 6NU,Not Available,Other chemical products nec
53.87454,-1.16438,NOXDOWN LIMITED,www.noxdownuk.com,YO23 7DB,Total Exemption Small,Other chemical products nec
53.58648,-0.36446,INNOVO CHEMICALS LIMITED,www.innovochem.co.uk,DN38 6AE,Small company,Other inorganic basic chemicals
53.91824,-1.37525,NL FORMULATIONS LIMITED,,LS22 5NB,Total Exemption Small,Glues
53.95677,-1.06616,BLUE LABEL VAPOUR LTD,www.darkstarvapour.co.uk,YO10 3DW,Total Exemption Small,Other chemical products nec
53.68231,-1.00715,CRODA INTERNATIONAL PUBLIC LIMITED COMPANY,www.croda.com,DN14 9AA,Group,Other chemical products nec
53.84465,-1.77145,KMG ULTRA PURE CHEMICALS LIMITED,www.kmgchemicals.com,BD17 5QH,Full accounts,Other chemical products nec
53.60627,-0.15456,BOC LIMITED,www.boc.com,DN41 8DZ,Full accounts,Industrial gases
53.80243,-1.57217,ECHEM LIMITED,www.echem.co.uk,LS3 1JN,Full accounts,Other organic basic chemicals
54.53149,-1.54651,CHEMIAN TECHNOLOGY LIMITED,www.chemian.co.uk,DL1 1LA,Total Exemption Small,"Pesticides, other agrochemical"
53.79201,-1.43027,KUWAIT PETROLEUM INTERNATIONAL LUBRICANTS (UK) LIMITED,www.q8oils.co.uk,LS15 9JN,Full accounts,Refined petroleum products
54.57651,-1.10056,INVISTA TEXTILES (U.K.) LIMITED,www.invista.com,TS10 4RF,Full accounts,Other chemical products nec
53.61794,-0.65884,KOPPERS SPECIALTY CHEMICALS LIMITED,www.koppers.com,DN15 9YG,Full accounts,Other inorganic basic chemicals
53.72976,-1.84904,GLD WORLDWIDE LIMITED,,HX3 6AS,Not Available,Other organic basic chemicals
54.50709,-1.55112,BLUE CIRCLE PROJECTS LIMITED,,DL2 2BY,Not Available,Refined petroleum products
53.82067,-1.72382,FANTAS-TAK (RETAIL) LTD.,www.fantastakretail.com,BD2 2EE,Total Exemption Small,Glues
53.6966,-1.29859,KALLIKO LTD,,WF8 2JJ,Total Exemption Small,Other chemical products nec
53.7435,-1.93833,NATURAMA UK LTD,,HX2 6TH,Micro-entity accounts,Other organic basic chemicals
54.59742,-1.13791,BOC LIMITED,www.boc.com,TS6 7RT,Full accounts,Industrial gases
53.83953,-1.60528,BRENNTAG INORGANIC CHEMICALS (THETFORD) LIMITED,www.brenntag.co.uk,LS16 6QY,Full accounts,Other inorganic basic chemicals
54.57585,-1.24494,INEOS NITRILES (UK) LIMITED,www.ineos.com,TS2 1TX,Full accounts,Other chemical products nec
54.57585,-1.24494,BASF PUBLIC LIMITED COMPANY,www.master-builders-solutions.basf.co.uk,TS2 1TX,Full accounts,Other organic basic chemicals
53.70995,-1.66562,LARRAGARD LIMITED,www.gardchemicals.com,WF16 9JP,Total Exemption Small,Other chemical products nec
53.79623,-1.79168,BOC LIMITED,www.boc.com,BD8 9TB,Full accounts,Industrial gases
53.61767,-0.94939,NALCO LIMITED,www.nalco.com,DN8 5JS,Full accounts,Other inorganic basic chemicals
53.79713,-1.54684,PROTON POWER SYSTEMS PLC,www.protonpowersystems.com,LS1 5AB,Group,Industrial gases
53.73447,-1.97271,ANAPHITE LIMITED,,HX7 5QR,Not Available,Other chemical products nec
53.70382,-1.67502,BRITCHEM LIMITED,www.britchem.co.uk,WF16 0NF,Total Exemption Small,Glues
53.96534,-1.30647,LEADING SOLVENT SUPPLIES LIMITED,www.leading-solvents.co.uk,YO26 7QF,Total Exemption Small,Other chemical products nec
