latitude,longitude,name,url,postcode,Registered_accounts_type,subactivity
53.71209,-1.63983,DEEPSLEEP BEDS UK LTD,,WF17 5TH,Total Exemption Small,Other textiles nec
53.78607,-1.78107,FALLERBARS LIMITED,,BD7 3JG,Total Exemption Small,"Textile fibres preparation, spinning"
53.65846,-1.51622,ZIPPERTECH LIMITED,www.jomu.co.uk,WF2 7BJ,Total Exemption Small,Non-wovens exc. apparel
53.99109,-1.53351,ANTIFORM LTD,,HG1 5PR,Total Exemption Small,Other textiles nec
53.72346,-1.70928,WILSON INTERNATIONAL LIMITED,www.wilsontool.com,BD19 3RY,Total Exemption Small,Weaving of textiles
53.5207,-1.12343,MISSON PALLETS SERVICES LIMITED,,DN1 2EG,Total Exemption Small,Wooden containers
53.84301,-0.40266,BEVERLEY VENEERS LIMITED,www.beverleyveneers.com,HU17 0JJ,Small company,Other products
54.52355,-1.59212,MONBELLO BLINDS (NORTHERN) LIMITED,,DL3 8AZ,Not Available,Made-up textile exc apparel
53.68126,-1.83492,TEXFELT LIMITED,www.texfelt.co.uk,HX5 0HQ,Small company,"Textile fibres preparation, spinning"
53.93763,-1.3832,MULTIPLE FABRIC COMPANY LIMITED,www.arville.com,LS22 7DQ,Small company,Finishing of textiles
53.88365,-2.04563,THREE BEARS YARN LTD,,BD22 0DR,Total Exemption Small,Other textiles nec
53.66929,-1.4912,W.E.RAWSON LIMITED,www.rawsoncarpets.co.uk,WF1 5PS,Full accounts,Non-wovens exc. apparel
53.86295,-1.91375,KEIGHLEY TIMBER LIMITED,www.keighleytimber.co.uk,BD21 1PG,Total Exemption Small,Other products
53.67672,-1.37609,DS SMITH PACKAGING LIMITED,www.dssmith.com,WF7 5DF,Full accounts,"Corrugated paper, containers"
53.79741,-1.76397,WAULKMILLER LIMITED,,BD1 2RY,Not Available,Made-up textile exc apparel
53.93763,-1.3832,P & S TEXTILES LIMITED,www.pstextiles.co.uk,LS22 7DQ,Small company,Weaving of textiles
53.72595,-1.86599,MCANDREW (TEXTILES) LIMITED,www.mcandrewtextiles.co.uk,HX1 5DJ,Total Exemption Small,Carpets and rugs
53.95969,-2.0238,TAKARO SPORTSWEAR LIMITED,,BD23 1FL,Not Available,Other textiles nec
53.75806,-1.44385,RJB PAC LIMITED,www.rjbpac.com,LS26 8PS,Total Exemption Small,"Corrugated paper, containers"
53.66929,-1.4912,A CLEGG & SON LIMITED,www.rawsoncarpets.co.uk,WF1 5PS,Total Exemption Small,Non-wovens exc. apparel
53.69893,-1.52469,PENTEL CONTRACTS LIMITED,www.pentel-contracts.com,WF2 0JN,Total Exemption Small,Made-up textile exc apparel
53.75939,-1.73932,JAMES ROBINSON FIBRES LIMITED,www.jrfibres.co.uk,BD4 6SG,Group,"Textile fibres preparation, spinning"
53.713883,-1.917463,BRIDGE TIMBER PRODUCTS LIMITED,www.bridgetimber.com,HX6 2TN,Total Exemption Small,Other products
53.62086,-1.88635,MARLING & EVANS LIMITED,www.englishweavers.co.uk,HD7 5HA,Total Exemption Small,Other textiles nec
53.81924,-0.91724,HARMONY BLINDS LIMITED,www.blindsbyharmony.co.uk,YO8 6NF,Total Exemption Small,Made-up textile exc apparel
53.79338,-1.79326,FABRICISM UK LIMITED,,BD7 2QA,Not Available,Weaving of textiles
53.73406,-1.30035,HYPADAN LIMITED,www.hypadan.com,WF10 2RD,Total Exemption Small,Wooden containers
54.13581,-1.52359,SEW NEW LTD,,HG4 1BZ,Not Available,Made-up textile exc apparel
53.71199,-1.62798,EUROPA TRADING (GB) LTD,www.beds4less.net,WF17 5TD,Total Exemption Small,Other textiles nec
53.68522,-1.83143,CEL GLASS LTD,,HX5 9AU,Total Exemption Small,Weaving of textiles
54.5362,-1.5403,EVERGREEN PALLET SOLUTIONS (UK) LIMITED,www.evergreen-pallets.co.uk,DL1 2NG,Total Exemption Small,Wooden containers
53.79136,-1.3817,TRIPAK LTD,www.tripakltd.com,LS25 1HQ,Full accounts,"Corrugated paper, containers"
53.93262,-1.38161,WATERLINKS INVESTMENTS LIMITED,www.hwhinvestments.co.uk,LS22 7NS,Full accounts,"Other technical, industrial textiles"
53.74796,-1.76392,M & N PALLETS LTD,,BD12 0RY,Total Exemption Small,Wooden containers
53.56018,-0.68197,SPAVIN PALLETS LIMITED,,DN17 2BN,Total Exemption Small,Wooden containers
53.58296,-1.1813,FIREENGINES 4 SALE LIMITED,www.fireengines4sale.co.uk,DN6 8DP,Total Exemption Small,Finishing of textiles
53.74681,-0.25549,JAMES P SIM & CO. LIMITED,www.simpac.co.uk,HU9 5NL,Full accounts,"Corrugated paper, containers"
53.43252,-1.11575,BAWTRY SAWDUST COMPANY LIMITED,,DN11 9PL,Total Exemption Small,Other products
53.78025,-1.07393,BLINDS 2 U LIMITED,,YO8 4AU,Not Available,Made-up textile exc apparel
53.75256,-1.62779,GNE PACKAGING LIMITED,,LS27 7JU,Not Available,"Corrugated paper, containers"
53.77341,-1.72837,MILANO SOFT FURNISHINGS LTD,,BD4 9NW,Not Available,Made-up textile exc apparel
53.87613,-1.89614,EASTBURN FIREPLACES LIMITED,www.eastburnfireplaces.com,BD21 4BZ,Total Exemption Small,Other products
53.98861,-1.55198,J H ROLPH & SON LTD,www.jhrolphandson-harrogate.co.uk,HG2 0JX,Total Exemption Small,Other textiles nec
53.68389,-1.38275,SKH PALLETS LIMITED,www.skhpallets.co.uk,WF7 6HE,Total Exemption Small,Other products
53.6424,-1.76444,MTIX LTD,,HD5 9BB,Total Exemption Small,Finishing of textiles
53.47214,-1.05525,DESIGN AMBITION INTERIORS LIMITED,,DN11 0YG,Total Exemption Small,Made-up textile exc apparel
53.86478,-1.91686,PENNINE WEAVERS LIMITED,www.pennineweavers.co.uk,BD21 1SD,,Weaving of textiles
53.86111,-1.5465,ESS TEXTILES LIMITED,,LS17 7PD,Total Exemption Small,Other textiles nec
53.63851,-1.82694,LOREHOPE LIMITED,www.pennineblending.co.uk,HD3 4LN,Total Exemption Small,"Textile fibres preparation, spinning"
53.76708,-1.75006,DAVISON FENCING LIMITED,www.davisonfencing.co.uk,BD6 1YA,Total Exemption Small,Other products
53.67941,-1.78008,LINGCROFT ASSOCIATES LIMITED,www.uniformfabrics.co.uk,HD2 2JJ,Total Exemption Small,Other textiles nec
54.06689,-1.28864,LEEDS TEXTILE COMPANY LTD,,YO61 1UB,Total Exemption Small,Other textiles nec
53.56281,-0.03498,INDUSTRIAL BAGS AND COVERS LTD,,DN35 8BL,Total Exemption Small,Other textiles nec
53.67944,-1.58052,DEAN AUSTERFIELD FLOORING LTD,www.deanausterfieldflooring.co.uk,WF5 8NS,Total Exemption Small,Carpets and rugs
53.66005,-1.76844,BOLAM & SHAW LIMITED,www.bolamandshaw.co.uk,HD2 1YF,Total Exemption Small,Wooden containers
53.85232,-1.68459,BESPOKE CURTAIN COMPANY LIMITED,,LS19 6AX,Total Exemption Small,Finishing of textiles
53.75256,-1.62779,GREAT NORTHERN ENVELOPE COMPANY LIMITED,www.gne.co.uk,LS27 7JU,Full accounts,"Corrugated paper, containers"
53.64697,-1.84067,WHITEFORD (FELT & FILLINGS) LIMITED,,HD3 4TH,Total Exemption Small,Non-wovens exc. apparel
53.78607,-1.78107,A. & N. VEVERS LIMITED,www.anvevers.com,BD7 3JG,Total Exemption Small,"Textile fibres preparation, spinning"
