latitude,longitude,name,url,post.code,company.size
53.80649,-1.79094,HIJAMA RUQYA REMEDIES LTD,,BD9 5HQ,Not Available
53.5354,-1.04594,PAN EUROPEAN FOODS LIMITED,,DN3 3EE,Total Exemption Small
53.67711,-1.14812,IMPRESSIVE JUICES LTD,,DN14 0JG,Total Exemption Small
