latitude,longitude,name,url,postcode,Registered_accounts_type
53.80891,-1.76884,REGAL SWEETS AND SNACKS LTD,www.regalss.com,BD9 4PU,Total Exemption Small
53.68904,-1.69319,MAUGHANS CATERERS LIMITED,,WF14 0NW,Total Exemption Small
54.52533,-1.24037,PAUL MORGANS BAKERY LIMITED,www.morgans-bakery.co.uk,TS8 9JH,Total Exemption Small
54.53574,-1.05474,GREGGS PLC,www.greggs.co.uk,TS14 6EA,Group
53.74193,-0.73121,WARBURTONS LIMITED,www.warburtons.co.uk,HU15 2TB,Full accounts
53.71276,-1.33561,GREGGS PLC,www.greggs.co.uk,WF10 4SB,Group
53.72456,-1.71357,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,BD19 5AE,Total Exemption Small
53.95958,-1.08152,GREGGS PLC,www.greggs.co.uk,YO1 8RR,Group
53.78316,-1.06948,GREGGS PLC,www.greggs.co.uk,YO8 4JS,Group
53.70753,-1.67663,MAUGHANS CATERERS LIMITED,,WF16 0HE,Total Exemption Small
53.75556,-0.33524,LIVWELL LIMITED,www.livwell.eu,HU2 0LF,Full accounts
53.75939,-1.73932,GREGGS PLC,www.greggs.co.uk,BD4 6SG,Group
53.75929,-1.69756,MARSDENS BAKERY LTD,,BD11 2BA,Micro-entity accounts
54.58289,-0.97351,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,TS12 1AE,Full accounts
53.87332,-1.71107,HAIGHS (GUISELEY) LIMITED,www.haighsbakery.co.uk,LS20 8AH,Total Exemption Small
54.5754,-1.23796,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,TS1 5ET,Full accounts
53.77195,-1.53069,THOS. DAWES & SON LIMITED,,LS10 2DH,Micro-entity accounts
53.72288,-0.43677,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU13 0RD,Full accounts
53.75046,-0.36067,JACKSON'S BAKERY LIMITED,www.williamjacksonbakery.co.uk,HU3 1EW,Full accounts
53.82935,-1.53782,GREGGS PLC,www.greggs.co.uk,LS7 4NY,Group
53.65124,-1.80684,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HD1 4LG,Total Exemption Small
53.65101,-1.32463,H.E.HINITT AND CO.LIMITED,,WF7 7LY,Total Exemption Small
54.28856,-1.59067,CUPCAKE DREAMS LIMITED,,DL8 2AD,Not Available
54.56127,-1.20494,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,TS3 7PB,Full accounts
53.64519,-1.7375,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HD5 9XP,Total Exemption Small
53.95802,-1.08279,THOMAS OF YORK LIMITED,,YO1 9QR,Full accounts
53.52902,-1.1356,THE TOPPING PIE COMPANY (RETAIL) LIMITED,www.toppingspies.co.uk,DN1 2RF,Total Exemption Small
54.13628,-0.79845,GREGGS PLC,www.greggs.co.uk,YO17 7JD,Group
53.75669,-1.53041,SIMONA'S CAKE CITY LTD,www.simonascakecity.com,LS10 3QA,Not Available
53.73996,-0.32465,CRUSTY COB INSTORE BAKERY LTD,,HU9 1PS,Total Exemption Small
53.72672,-1.35261,BATESONS BAKERY LTD,,WF10 1AE,Total Exemption Small
53.52826,-0.09155,ICING CABIN LIMITED,,DN33 2PY,Total Exemption Small
54.1343,-0.798,HOVINGHAM BAKERY LIMITED,,YO17 7AA,Total Exemption Small
53.96035,-1.08021,THOMAS OF YORK LIMITED,,YO1 8BH,Full accounts
53.74012,-0.199,THE ROLLING PIN 2011 LTD.,,HU12 8EU,Total Exemption Small
53.847183,-1.836811,J.WILD(CONFECTIONERS)LIMITED,www.grandmawilds.co.uk,BD16 1AW,Full accounts
53.95848,-1.08243,THOMAS OF YORK LIMITED,,YO1 8SR,Full accounts
53.9048,-1.69385,HAIGHS (GUISELEY) LIMITED,www.haighsbakery.co.uk,LS21 3HJ,Total Exemption Small
53.62839,-1.78393,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HD4 6JH,Total Exemption Small
53.85638,-1.51172,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,LS17 8TG,Full accounts
54.53114,-1.19891,GREGGS PLC,www.greggs.co.uk,TS7 8DU,Group
53.96159,-2.017129,GREGGS PLC,www.greggs.co.uk,BD23 1JP,Group
53.81277,-1.51697,GREGGS PLC,www.greggs.co.uk,LS8 5HS,Group
53.52902,-1.1356,THE TOPPING PIE COMPANY (CRYSTAL PEAKS) LIMITED,www.toppingspies.co.uk,DN1 2RF,Total Exemption Small
53.80664,-1.78408,NAFEES BAKERS LIMITED,www.nafees-bakers.com,BD9 5AJ,Total Exemption Small
53.81407,-1.55519,WHITELEYS THE BAKERS LTD,,LS6 2NY,Total Exemption Small
53.6995,-1.7045,NOISETTE BAKEHOUSE LIMITED,,WF15 7LE,Total Exemption Small
53.64437,-1.78359,GREGGS PLC,www.greggs.co.uk,HD1 2LT,Group
53.92215,-1.07747,THOMAS OF YORK LIMITED,,YO19 4TA,Full accounts
53.679401,-1.500734,LAKI LTD.,,WF1 5PF,Not Available
53.74397,-0.37398,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU3 6NS,Full accounts
53.89717,-1.99534,FANTICY LIMITED,www.fanticy.co.uk,BD20 8BP,Total Exemption Small
53.79531,-1.38851,GREGGS PLC,www.greggs.co.uk,LS25 1AF,Group
54.56242,-1.31205,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,TS18 1AL,Full accounts
54.6075,-1.29257,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,TS23 2ND,Full accounts
53.74608,-0.34492,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU2 8LA,Full accounts
53.62544,-1.85706,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HD7 5QQ,Total Exemption Small
53.81177,-1.62658,GREGGS PLC,www.greggs.co.uk,LS13 2ET,Group
53.59416,-1.29523,H.E.HINITT AND CO.LIMITED,,WF9 2AD,Total Exemption Small
54.23207,-1.34323,THOMAS OF YORK LIMITED,,YO7 1LB,Full accounts
54.60617,-1.08913,KAKE KRAFT LIMITED,,TS10 5HD,Total Exemption Small
53.74329,-0.34204,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU1 3RB,Full accounts
54.37477,-1.72309,GREGGS PLC,www.greggs.co.uk,DL9 3EN,Group
53.7839,-1.0719,THOMAS OF YORK LIMITED,,YO8 4ET,Full accounts
54.20872,-0.28727,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO14 9DQ,Full accounts
53.92982,-0.77991,TREATS FOR YOU LIMITED,,YO42 2QR,Total Exemption Small
53.5239,-1.13298,CRUSTY COB SHOP LIMITED(THE),,DN1 1HD,Total Exemption Small
53.78213,-0.41505,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU16 4BD,Full accounts
54.24267,-1.0535,THOMAS OF YORK LIMITED,,YO62 5DQ,Full accounts
53.93028,-0.77852,BECKY MACKENZIE HOMEMADE CAKES LIMITED,www.beckymackenziehomemadecakes.co.uk,YO42 2AR,Total Exemption Small
53.78636,-0.32172,GREGGS PLC,www.greggs.co.uk,HU7 4EE,Group
53.77455,-1.76082,GREGGS PLC,www.greggs.co.uk,BD5 8DJ,Group
53.63783,-1.80785,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HD4 5DA,Total Exemption Small
54.28151,-0.40273,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,YO11 1LD,Full accounts
53.75046,-0.36067,WILLIAM JACKSON BAKERY (EXPORT) LIMITED,,HU3 1EW,Full accounts
53.79768,-1.58831,GREGGS PLC,www.greggs.co.uk,LS12 3AH,Group
53.81304,-1.80671,GOOD FOOD DAY LIMITED,,BD9 6JN,Not Available
53.78284,-1.07529,THOMAS OF YORK LIMITED,,YO8 4HA,Full accounts
53.79482,-1.75507,GREGGS PLC,www.greggs.co.uk,BD1 1QY,Group
53.73885,-0.33556,HAPRIDGE LIMITED,,HU1 1UD,Micro-entity accounts
53.75402,-0.31282,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU9 2EU,Full accounts
54.24682,-1.061,THOMAS OF YORK LIMITED,,YO62 5BJ,Full accounts
53.64541,-1.81349,PGM BAKERIES LTD,,HD1 4RA,Total Exemption Small
53.56506,-0.68587,CRUSTY COB SHOP LIMITED(THE),,DN17 2AL,Total Exemption Small
53.99365,-1.53853,THOMAS OF YORK LIMITED,,HG1 1TU,Full accounts
53.80661,-1.52662,ORTONS BAKERY LIMITED,,LS9 7TU,Total Exemption Small
54.55357,-0.88375,STONEHOUSE BAKERY LIMITED,www.stonehousebakery.co.uk,TS13 4HG,Total Exemption Small
53.7517,-0.3601,NEW BAGHDAD BAKERY LIMITED,,HU3 1LU,Not Available
53.96138,-2.016,FANTICY LIMITED,www.fanticy.co.uk,BD23 1DZ,Total Exemption Small
54.1187,-1.19166,CLARK'S BAKERS (EASINGWOLD) LIMITED,www.clarksbakers.co.uk,YO61 3JB,Total Exemption Small
53.74735,-0.34452,COOPLAND & SON (SCARBOROUGH) LIMITED,www.cooplands-bakery.co.uk,HU2 8PE,Full accounts
53.7397,-1.76881,BERT MARSHALL BAKERS LIMITED,www.marshallsbakery.co.uk,BD12 9JA,Total Exemption Small
53.86688,-1.90795,GREGGS PLC,www.greggs.co.uk,BD21 3PY,Group
54.45666,-0.66412,E.BOTHAM & SONS LIMITED,www.botham.co.uk,YO22 5BT,Small company
53.68434,-1.83605,LEADINGFORCE LIMITED,www.yorkshirebakery.co.uk,HX5 0EP,Total Exemption Small
53.59115,-0.64973,GREGGS PLC,www.greggs.co.uk,DN15 6LP,Group
53.7957,-1.7552,GREGGS PLC,www.greggs.co.uk,BD1 3PP,Group
54.33829,-1.43423,THOMAS OF YORK LIMITED,,DL7 8JZ,Full accounts
53.86934,-1.66045,GREGGS PLC,www.greggs.co.uk,LS19 7TU,Group
53.77885,-1.52865,GREGGS PLC,www.greggs.co.uk,LS10 2AP,Group
53.7468,-1.54811,GREGGS PLC,www.greggs.co.uk,LS10 4HP,Group
53.78846,-1.74091,JL MOORE FAMILY BAKER LIMITED,www.moorecatering.co.uk,BD4 7UA,Total Exemption Small
53.77897,-0.39707,BLOSSOM'S BAKERY LIMITED,,HU16 4QJ,Not Available
54.4027,-1.73868,THOMAS OF YORK LIMITED,,DL10 4QG,Full accounts
54.61825,-1.06446,GREGGS PLC,www.greggs.co.uk,TS10 3DD,Group
53.67604,-1.49806,CONVENIENCE FOODS LIMITED,www.2sfg.com,WF2 8EE,Full accounts
53.63347,-1.81751,LORD HODGE LIMITED,www.hadfields-bakers.co.uk,HD4 5NH,Total Exemption Small
