latitude,longitude,name,url,postcode,Registered_accounts_type
53.97709,-1.11058,DATA WASTE AND STORAGE LIMITED,,YO30 5PA,Total Exemption Small
53.62173,-0.7022,MOULDED FIBRE PRODUCTS LIMITED,www.mouldedfibreproductsltd.co.uk,DN15 8SD,Small company
